review_id,product_id,marketplace,product_title,product_url,product_image_url,product_image_path,rating,review_text,review_image_urls,review_image_paths,verified_purchase,annotator_id,final_label
RV11,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,অসাদারন একটা মাল হলো এইটা মানুষ বলে না ছুট মরিচের জাল বেশি এইটা ঠিক এমন একটা মাল 🔥,https://lzd-u.slatic.net/a3b55a5657a34cc2bc48085cc23eb2a3_509cab1f49bc4d8a8ba9a45b69ac2bd2.jpg,output_v4\images\reviews\RV11\img_01.jpg,True,,
RV12,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,ইয়ারফোন টা ভালোই। সাউন্ড কোয়ালিটিও ভালো। তবে যেই কালার টা চেয়েছিলাম সেইটা দেয়নি,https://lzd-u.slatic.net/e2b57087564a4e75a27dd55cf1b912bd_0daa1ee30ecb496e9a05e4e1b456c0da.jpg | https://lzd-u.slatic.net/e2b57087564a4e75a27dd55cf1b912bd_42286a9b8548408f93740cc60d39d877.jpg,output_v4\images\reviews\RV12\img_01.jpg | output_v4\images\reviews\RV12\img_02.jpg,True,,
RV13,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,এট। ওন‌ করার বাটন নাই। চাজ। দিয়ে জন হয়। আপনার ট কীভাবে হয়। একটু বলবেন।,https://lzd-u.slatic.net/a9c0b8f662ca44e1a3990dc6fdea2591_7a7af087453b4593bd281d520fee810e.jpg | https://lzd-u.slatic.net/02d6edc58efb471bb85a2501c845b5df_20b9c90fc01b4e72a3954f4f4eb45f1c.jpg | https://lzd-u.slatic.net/02d6edc58efb471bb85a2501c845b5df_3f48e40551f94938abf13254b04443b9.jpg | https://lzd-u.slatic.net/02d6edc58efb471bb85a2501c845b5df_2068ee035acc4210b6e5bb385399c086.jpg,output_v4\images\reviews\RV13\img_01.jpg | output_v4\images\reviews\RV13\img_02.jpg | output_v4\images\reviews\RV13\img_03.jpg | output_v4\images\reviews\RV13\img_04.jpg,True,,
RV14,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,"ছোট হলেও প্রোডাক্টটি অনেক ভালো, চাইলে আপনারাও নিতে পারেন",https://lzd-u.slatic.net/bc4d62a35e604c90adc7d6591a30a481_0237347593c5466d84aa9d3d364847ae.jpg,output_v4\images\reviews\RV14\img_01.jpg,True,,
RV15,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,"অল্প টাকায় বেষ্ট জিনিস 💥 কোয়ালিটি সবই ভালো,,,",https://lzd-u.slatic.net/debbe8b040d242f69e39b98a9b80743e_185f38f9d92f4672ac6f0430269a698c.jpg | https://lzd-u.slatic.net/debbe8b040d242f69e39b98a9b80743e_67a29dc05c33484c93493f45f45e5709.jpg,output_v4\images\reviews\RV15\img_01.jpg | output_v4\images\reviews\RV15\img_02.jpg,True,,
RV16,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,ডিল খুস হো গেয়া❤️❤️ সেলারকে অনেক অনেক ধন্যবাদ 🫶,https://lzd-u.slatic.net/7ebc3eff07f54adfb0a70ec766f7d2d8_0649ec565f82469c89b8195f209a71c3.jpg,output_v4\images\reviews\RV16\img_01.jpg,True,,
RV17,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,খুব ভালো প্রোডাক্ট পাইছি।ধন্যবাদ বিক্রেতাকে।,https://lzd-u.slatic.net/f41af4b309c8446ba49174277bf8cd00_3757febaa5e745bb831d13edf7fa646e.jpg,output_v4\images\reviews\RV17\img_01.jpg,True,,
RV18,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,একদম ফালতু সাউন্ড কোয়ালিটি খুবে বাজে,https://lzd-u.slatic.net/1b2b59bc6aaa4e25bd66023714d131b6_637e018ef15f483195576d4563a05b15.jpg | https://lzd-u.slatic.net/7da26e0d9d8a4f35af2ad35d09e2bd1e_49c36d1dea2f4357bfb38cc940ddc4fb.jpg,output_v4\images\reviews\RV18\img_01.jpg | output_v4\images\reviews\RV18\img_02.jpg,True,,
RV19,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,ভালো আছে আপনারাও নিতে পারেন,https://lzd-u.slatic.net/1e21d7c23c4a44a292c757f54e44745b_8de87e4055de49ab83d5b6d1d8774acd.jpg,output_v4\images\reviews\RV19\img_01.jpg,True,,
RV20,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,3,"১০ দিন ব্যবহার করে তারপর রিভিউ দিলাম।সাইজ বেশি ছোট, কলে থাকা অবস্থায় কোন কারনে হাত লাগলে কল কেটে যায়। কলে কথা বলার জন্য এটি ভালো না।আমার কথা কেউ শুনে না, অনেক জোরে কথা বল্লে তারপর আমার কথা শুনতে পায়। চার্জ ৩৬ ঘন্টা থাকে এটা মিথ্যা কথা। একটানা চালালে ২৪ ঘন্টার বেশি থাকে না। গান শুনার জন্য বেষ্ট। কারন এর বেস অনেক ভালো।৩দিনের ভিতর ডেলিভারি পেয়েছি।",https://lzd-u.slatic.net/7d493da080a743feb40f931ff2aa3192_81c1ef227ce6447683b20788088c478b.jpg | https://lzd-u.slatic.net/7d493da080a743feb40f931ff2aa3192_7f4c068888ae4a0d97c132122adccb01.jpg | https://lzd-u.slatic.net/7d493da080a743feb40f931ff2aa3192_eea2f712c31a4e06b0ac558ea116703d.jpg | https://lzd-u.slatic.net/7d493da080a743feb40f931ff2aa3192_820c32437a054838871ccc0141a8d9fe.jpg | https://lzd-u.slatic.net/7d493da080a743feb40f931ff2aa3192_d6595e02ff7b478894c5a600c6ee9c83.jpg,output_v4\images\reviews\RV20\img_01.jpg | output_v4\images\reviews\RV20\img_02.jpg | output_v4\images\reviews\RV20\img_03.jpg | output_v4\images\reviews\RV20\img_04.jpg | output_v4\images\reviews\RV20\img_05.jpg,True,,
RV21,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,3,ভালোই। কিন্তু কানে একটু ব্যথা করে।,https://lzd-u.slatic.net/e2e9e2cedf7e427f97dd43119e32a05a_2113d0faaddf4f59a73d46ad4972474e.jpg,output_v4\images\reviews\RV21\img_01.jpg,True,,
RV22,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,"অন্যদের রিভিউ দেখে ভাবছিলাম অনেক ভালো হবে, নেওয়ার পর দেখি খুবই সস্তা টাইপের একটা ফিল দিতেছে, ফুললি প্লাস্টিক এবং হালকা, মনে হয় যে হরেক মাল কিনেছি 😂",,,True,,
RV23,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,1,আমি এটা কেনার পরে পাঞ্জাবির পকেটে রেখে ভুলে ধুয়ে ফেলেছিলাম। তখন ৯ ঘন্টা ধরে অন হয়নি। শুকানোর পরে অন হয়েছে৷ এই ইয়ারফোন ব্যবহার না করলে ফেলে রাখলেও ১২ ঘন্টার মধ্যে চার্জ শেষ হয়। আবার প্রায় ২ ঘন্টা চার্জ দিতে হয় অন করার জন্য। খুবই বাজে একটা ইয়ারফোন। ডেলিভারি খরচ সহ ৫৭৩ টাকা পড়েছে দাম। আমি একদম ধরা খেয়েছি। পুরা টাকাই লস। দয়া করে কেউ এটা কিনবেন না।,https://sg-test-11.slatic.net/other/roc/35cc57e5aab4db59f24298a4e90814b0.jpg,output_v4\images\reviews\RV23\img_01.jpg,True,,
RV24,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,4,অস্থির জিনিস চার্জে ১৫ ঘন্টা ব্যাকআপ পাওয়া যাবে যদিও ডেলিভারি চারদিনের মাথায় দিয়েছে,,,True,,
RV25,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,প্রোডাক্ট ডেলিভারি শো করছে কিন্তু প্রোডাক্ট হাতে পাই নি আমি ফুল পেমেন্ট করা 🙂,,,True,,
RV26,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,সাউন্ড কোয়ালিটি ভালো না। টাকাটাই বৃথা গেলো। কাউকে না কিনার জন্য সাজেস্ট করবো।,,,True,,
RV27,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,সেলার এবং বিক্রেতা ভাইদের ধন্যবাদ সার্ভিস ভালো এবং তাঁদের প্রতি কৃতজ্ঞ,,,True,,
RV28,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,"মোটামুটি ভালো কিন্তু সুপার গুলো দিয়ে মাথা লাগানো আছে,",,,True,,
RV29,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,আসলে পণ্যটি খুব ভালো। চাইলে আপনারা ও নিতে পারেন,,,True,,
RV30,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,এটা কিনে মনেহয় ভুল করেছি। একদম চার্জ থাকেনা।,,,True,,
RV31,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,আপনাদের সার্ভিস অনেক ভালো।,,,True,,
RV32,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,ডান কানের ইয়ার বাট সমস্যা,,,True,,
RV33,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,ওয়ান অফ দ্যা বেস্ট👌👌,,,True,,
RV34,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,ভালো তবে সাউন্ড কম,,,True,,
RV35,PD01,Daraz,Q86 TWS Wireless Earphones Bluetooth 5.3 Stereo Sport Headphones Retro Camera Style Earbuds Compatible iPhone Android,https://www.daraz.com.bd/products/q86-tws-53-i1587207804-s12693243515.html,https://static-01.daraz.com.bd/p/7f945d47d1c5ab1a874f88c87fd7ff5b.jpg,output_v4\images\products\PD01.jpg,5,মোটামুটি ভালোই,,,True,,
RV36,PD02,Daraz,"Hoco | EQ34 Plus Rima | True Wireless Earbuds (TWS) | ANC + ENC | Bluetooth 5.4 | 7h Playback (6h with ANC) | 300mAh Case, 40mAh Buds | App Control & Multi-Device Switching | Lightweight 44.8g.",https://www.daraz.com.bd/products/hoco-eq34-plus-rima-true-wireless-earbuds-tws-anc-enc-bluetooth-54-7h-playback-6h-with-anc-300mah-case-40mah-buds-app-control-multi-device-switching-lightweight-448g-i1575608520-s12646710586.html,https://bd-live-21.slatic.net/kf/S0a82fa470aab484a8878102022a8ff19s.png,output_v4\images\products\PD02.png,5,🔥775 tk price range এ অসাধারণ ১টি tws . Outdoor e noise cancellation ☠️ system সেরা ।Base ভালো দিতে পারে । Hoco এর application এর function good enough. আর এর looking এক কথায় premium. 💯🔥,https://sg-test-11.slatic.net/other/roc/0b594b3149baee82ac61da191180806a.jpg | https://sg-test-11.slatic.net/other/roc/43ea6e8232ca6207dcbcdfd3e9fe6cb9.jpg | https://sg-test-11.slatic.net/other/roc/475023631416febbb364b0e45e62fe27.jpg | https://sg-test-11.slatic.net/other/roc/94b292e7d45ecbbbaba0146b63f0b828.jpg | https://sg-test-11.slatic.net/other/roc/3203f96e8ac0f38a47c81cc8e50f9425.jpg | https://sg-test-11.slatic.net/other/roc/02f567c0f0bccb7bd21ff15c667d78c3.jpg,output_v4\images\reviews\RV36\img_01.jpg | output_v4\images\reviews\RV36\img_02.jpg | output_v4\images\reviews\RV36\img_03.jpg | output_v4\images\reviews\RV36\img_04.jpg | output_v4\images\reviews\RV36\img_05.jpg | output_v4\images\reviews\RV36\img_06.jpg,True,,
